Year,Grader,Grade Type,Grade,Inventory #,Mint Location,DL Toning Degree,Brilliance Obverse,Brilliance Reverse,Toning Obverse,Toning Reverse,EdgeFreq Flat Obverse,EdgeFreq Flat Reverse,EdgeFreq Descriptive Obverse,EdgeFreq Descriptive Reverse,EdgeFreq RedOrange Obverse,EdgeFreq RedOrange Reverse,EdgeFreq Yellow Obverse,EdgeFreq Yellow Reverse,EdgeFreq Green Obverse,EdgeFreq Green Reverse,Unnamed: 21,Unnamed: 22
1879,PCGS,MS,65,2098691,Carson City,3,10,9,3.35,2.95,1981,4189,155377,187062,24463,42291,110739,83314,15738,62688,,
1882,NGC,MS,64,2298742,Philadelphia,2,9,10,0,0,3691,3088,176945,194864,22881,36026,110762,71596,28076,69828,,
1885,NGC,MS,65,2398832,Philadelphia,1,9,9,0,0,2755,3790,175525,198573,29336,36771,110764,73435,24340,77335,,
1878,PCGS,AU,55,2289119,Philadelphia,3,9,8,1.95,2.6,6626,3473,165322,201577,34429,38381,110764,79188,30850,82848,,
1878,PCGS-PQ,MS,66,2075311,Carson City,1,10,10,1.4,0,1861,2108,178255,220078,23233,38016,110777,81036,23828,82508,,
1880,NGC,MS,66,2296650,San Francisco,2,10,10,0,0,1234,1379,163772,205662,19536,37847,110789,74429,23728,76829,,
1885,PCGS,MS,61,2155838,Philadelphia,1,10,10,0,0,5046,1276,203366,219513,37704,33770,110793,72701,25403,78529,,
1878,NGC-CAC,MS,64,2078675,Philadelphia,3,10,10,0.7,0.35,2219,1500,165911,210608,28837,39594,110825,82300,20898,87532,,
1879,PCGS,MS,64,2299613,San Francisco,1,10,10,0,0,3373,2313,177877,207595,32060,35728,110826,79868,22362,77076,,
1881,PCGS,MS,63,2291832,San Francisco,1,7,8,0,0,2476,1888,163688,186686,32188,36872,110852,69974,30436,69384,,
1879,NGC,MS,63,2240478,San Francisco,3,9,9,1,1,3869,3010,177380,217142,37371,52229,110869,73433,25128,85687,,
1891,NGC,MS,65,2289649,San Francisco,3,10,10,0,0,4243,2389,185315,215738,30516,37758,110872,67068,30341,96679,,
1879,NGC,MS,64,2399316,San Francisco,1,10,10,0,0,4496,1219,180994,206870,36593,35726,110873,78353,25654,72187,,
1891,PCGS,MS,62,2151910,San Francisco,1,10,10,0,0,2966,2020,186815,210465,26916,32301,110895,76715,22171,73914,,
1882,NGC,MS,62,2184498,San Francisco,2,10,10,0,0,5306,2249,189946,201554,38683,35924,110915,73086,25638,71655,,
1879,PCGS,MS,63,2177351,Philadelphia,3,10,10,0,0,6705,2294,164916,222465,28772,34258,110920,81883,23843,77690,,
1888,NGC,MS,64,2115236,Philadelphia,1,10,10,0,0,2313,2896,179105,220419,22649,39170,110931,79876,27894,79614,,
1889,PCGS,MS,63,2182967,New Orleans,1,10,10,0,0,4109,2189,178630,234014,32632,39503,110934,88311,27283,85969,,
1880,NGC-CAC,MS,66,2198396,San Francisco,1,10,10,0,0,3984,1052,197875,220300,27114,32002,110935,78900,29584,80759,,
1884,NGC-GSA-CAC,MS,64,2388312,Carson City,1,10,10,0,0,2587,3092,173767,208579,26488,39512,110936,78325,25891,77889,,
1880,PCGS,MS,65,2098693,Carson City,3,10,10,2.4,0,2071,1902,198759,231815,29112,42412,110958,82151,36910,87393,,
1878,NGC,MS,63,2298997,San Francisco,2,10,10,0.35,0.35,3100,1564,177290,183549,28933,34830,110959,69183,28057,71086,,
1883,PCGS,MS,67,1871762,Carson City,1,10,10,0,0,1384,810,180781,231137,18323,31908,110973,83220,28253,85756,,
1879,PCGS,MS,67,2113747,San Francisco,1,10,10,0,0,2323,1155,191917,235712,21738,34977,110986,83200,25966,80952,,
1880,PCGS,MS,65,2285195,Carson City,1,10,10,0,0,1262,2140,190453,198598,23435,32937,111007,72690,33834,74704,,
1880,PCGS,MS,62,2259702,New Orleans,2,10,10,0.35,0.35,2839,2526,169730,191408,28495,36280,111044,72615,19893,68033,,
1881,PCGS,MS,64,2450912,San Francisco,2,10,10,1.75,0,2976,3137,172484,223930,27773,38856,111046,78907,25642,79965,,
1882,PCGS,MS,65,2296625,Philadelphia,1,10,10,0,0,1849,2071,188089,210250,20669,35769,111053,75227,25637,75672,,
1880,NGC,MS,66,2123760,San Francisco,2,10,10,0,0,3146,1699,180934,217437,25076,32633,111062,78220,23360,79415,,
1880,PCGS-CAC,MS,67,2249128,San Francisco,1,10,10,0,0,1359,2066,185507,224770,18254,36522,111065,77952,26732,81228,,
1881,NGC,MS,68,2269095,San Francisco,1,10,10,0,0,2404,1150,165752,172294,19486,32482,111075,58217,22619,67735,,
1878,PCGS,MS,61,2262068,Carson City,3,10,10,0,0,6104,3456,169310,193551,34196,33855,111075,75652,25540,78073,,
1885,PCGS,MS,65,2232112,Philadelphia,3,10,10,0.35,0,3157,2201,186106,221587,26395,35620,111077,81946,30613,83889,,
1884,NGC,MS,62,2151915,New Orleans,1,9,9,0,0,8698,5265,193246,203980,53025,47344,111098,70132,37225,83751,,
1880,PCGS,MS,64,2212568,San Francisco,1,10,10,0,0,3304,1293,187104,229546,32537,34510,111105,86144,27986,78118,,
1879,PCGS,MS,66,2090225,San Francisco,2,10,10,1.75,0.35,1984,1605,164594,205538,24083,36413,111106,72488,18947,75884,,
1883,ANACS,MSCAM,62,2259705,New Orleans,3,9,9,1.35,2.3,5882,2191,182494,201697,40811,36876,111109,70103,36691,83162,,
1884,PCGS,MS,66,2291384,Carson City,2,10,10,0,0,2416,1527,178589,195080,26856,31751,111133,63505,28103,83821,,
1885,NGC,MS,64,2296183,Philadelphia,3,8,9,1,0,927,1830,179732,210429,22359,40002,111138,75778,26843,78109,,
1902,PCGS,MS,64,2291457,San Francisco,1,10,10,0,0,3328,2654,176525,191141,28835,33827,111143,73865,27043,68031,,
1878,PCGS,MS,64,2152008,Philadelphia,1,10,10,0,0,3885,1416,177465,220047,23059,32483,111144,83991,26702,80811,,
1891,PCGS,MS,63,2257093,San Francisco,2,10,10,0,0,2628,3230,180491,202175,24127,35693,111151,73542,26183,71764,,
1885,PCGS,MS,67,2252650,Carson City,2,10,10,0,0,1681,1775,176866,206027,20723,30971,111152,79363,29571,80807,,
1880,ANACS,MS,65,2075246,San Francisco,3,9,9,3.05,2.95,2409,1696,181251,218520,29357,37881,111157,83178,27986,84847,,
1884,PCGS,MS,65,2288151,Carson City,1,10,10,0,0,1524,1467,181298,212812,21953,37574,111187,77292,27887,76459,,
1880,PCGS,MS,64,1857762,San Francisco,2,10,10,1.75,0.35,1754,1544,192431,237238,24417,35839,111187,78919,31526,83312,,
1881,NGC,MS,67,2273710,San Francisco,1,10,10,0,0,2044,1650,167993,174566,20834,29614,111201,62132,24778,66149,,
1879,PCGS,MS,64,2257055,San Francisco,1,10,10,0,0,4191,845,199556,209922,30770,33067,111206,78192,29711,81077,,
1878,PCGS,MS,64,1885864,Philadelphia,1,10,10,1.05,0,2683,1221,176475,225567,24676,34233,111206,85124,28695,89073,,
1902,PCGS,MS,65,2287668,New Orleans,2,10,10,0,0,1426,3159,181936,221661,21650,42954,111215,78753,23956,77621,,
1878,PCGS,MS,63,2182934,Philadelphia,1,10,10,0,0,5378,1626,192397,229137,34113,35969,111220,80622,28078,85641,,
1881,PCGS,MS,63,2008514,San Francisco,2,9,10,3.7,3.6,1905,1398,181311,212584,25692,31990,111232,76418,27178,84802,,
1878,NGC,MS,62,2065827,San Francisco,2,10,10,1.4,0,2672,2185,187208,227665,29077,36826,111244,86751,28554,83512,,
1884,PCGS,MS,64,2257072,New Orleans,1,10,10,0,0,3183,1048,182687,182065,25460,25329,111249,64421,27629,73032,,
1880,NGC,MS,64,2151978,San Francisco,1,10,10,0,0,3826,2206,193069,229755,33490,39953,111253,81004,25858,78342,,
1891,PCGS,MS,64,2272085,Carson City,1,10,10,0,0,7843,3210,180731,206096,27755,34439,111258,78759,27013,78762,,
1878,PCGS,MS,65,1880897,Philadelphia,2,10,10,1.05,0.35,2021,2420,164436,223196,24555,36906,111264,82802,25604,90391,,
1892,NGC,MS,65,2295615,Philadelphia,3,9,9,1.65,2.3,711,1889,156724,193415,16445,39620,111267,74494,22625,62939,,
1887,PCGS,MS,64,2439429,Philadelphia,1,10,9,1.05,0,4310,3384,179982,200625,30063,35895,111280,78677,26039,76021,,
1885,PCGS-CAC,MS,66,2408887,Carson City,1,10,10,1.75,0,1480,2385,163706,212914,21476,34980,111300,82930,27665,78244,,
1880,NGC,MS,64,2274262,San Francisco,1,9,9,0,0,3360,2735,178082,175253,30760,34548,111302,72253,23231,73361,,
1882,NGC,MS,64,2298690,San Francisco,3,10,6,0,2.95,15092,9091,197406,224240,74417,63344,111312,59961,37474,62772,,
1885,PCGS-CAC,MS,67,2118317,New Orleans,2,10,10,1.75,0,1497,1600,168227,239066,20687,37492,111314,89909,29367,89048,,
1884,PCGS,MS,64,1872370,Carson City,1,10,9,0,0,3334,1351,193907,224815,31989,32980,111319,76894,26775,79599,,
1885,NGC,MS,65,2034572,New Orleans,1,10,10,0,0,1508,1660,172046,223202,20977,35899,111321,86469,28199,79231,,
1888,PCGS,MS,65,2270564,New Orleans,3,10,10,0.35,0,3183,1052,151050,205286,25719,29058,111326,77773,19131,85990,,
1884,ICG,MS,63,2275556,Carson City,1,10,10,0,0,4175,1798,180319,199643,28724,33911,111338,74343,28349,71510,,
1881,NGC-CAC,MS,66,2273706,San Francisco,3,9,10,0.65,0.35,2267,755,161650,175750,26927,34497,111346,66669,19482,71273,,
1893,PCGS,MS,64,2291787,Carson City,2,10,10,0,0,3184,1410,175977,207414,26580,37914,111352,71794,23579,78064,,
1880,PCGS,MS,63,2297146,San Francisco,1,10,10,0,0,2612,2224,165347,188352,24852,34062,111362,75442,21302,70701,,
1885,PCGS,MS,67,2291781,New Orleans,1,10,10,0,0,2318,1344,177430,201816,20746,34115,111370,74739,30284,80461,,
1885,NGC,MS,67,2083158,Carson City,1,10,10,0,0,1418,2009,186036,227746,21665,32342,111379,86129,32010,83713,,
1884,NGC,MS,63,2295608,New Orleans,3,9,10,0,0,1763,2839,170660,208473,25519,41866,111409,75047,27141,79782,,
1899,PCGS,MS,64,2291153,San Francisco,2,10,9,0,0,1851,1292,181977,190270,25077,32009,111416,71218,22780,69925,,
1883,PCGS,MS,63,2097757,Philadelphia,1,10,10,0,0,4809,2692,202529,212516,37863,38273,111425,67388,29983,79777,,
1882,PCGS,MS,65,2437991,Carson City,1,10,10,0,0,2107,2206,166850,194808,25518,31630,111435,69638,23775,75538,,
1885,PCGS,MS,65,2252570,San Francisco,1,10,10,0,0,3582,1903,186080,219564,24326,35412,111437,74269,25949,77549,,
1898,PCGS,MS,62,2248152,New Orleans,3,9,9,3.6,2.95,5197,2995,173434,177228,44813,38329,111457,56477,35290,75080,,
1880,PCGS,MS,65,2253512,Philadelphia,1,10,10,0,0,3478,1666,184550,212584,23278,32555,111495,73239,29828,80204,,
1889,PCGS,MS,62,2223491,New Orleans,2,10,10,0,0,5204,3973,183320,205126,27612,39605,111497,75244,30774,77651,,
1896,PCGS,AU,55,1856765,New Orleans,3,8,9,3.25,1.3,2057,2139,179802,208108,29161,33123,111503,83145,29988,78156,,
1880,NGC,MS,65,2363344,San Francisco,1,10,10,0,0,3741,4127,170160,200961,29210,41813,111508,79047,22956,75582,,
1887,PCGS,MS,63,1885881,San Francisco,2,10,9,0,0,2776,1410,192798,224475,31177,35393,111510,82363,32302,83800,,
1884,PCGS,MS,64,2120319,Carson City,1,10,9,0,0,5626,1981,188796,194549,38445,33569,111513,66451,26593,64993,,
1878,PCGS,MS,66,2166358,Philadelphia,2,10,10,0.7,0.7,1460,1478,176933,199111,22524,34099,111517,77188,20753,81076,,
1890,PCGS,MS,60,2458504,Carson City,2,10,10,0.35,0,6163,2805,192932,193315,37722,37005,111522,68335,31550,75951,,
1884,PCGS-CAC,MS,64,2092752,Carson City,1,10,10,1.75,0,2943,2016,184019,232524,24336,36863,111536,87403,32296,87145,,
1879,PCGS,MS,65,2048746,San Francisco,1,10,10,1.75,0,3901,1291,202815,242043,31839,36230,111538,81881,29022,86009,,
1883,NGC-GSA,MS,65,2285276,Carson City,3,10,10,0,0,5707,2133,179769,188037,32729,33388,111550,76063,33511,71187,,
1880,NGC,MS,64,2160419,San Francisco,3,10,9,0,0.65,5152,2109,192077,168436,42230,30890,111552,42811,39328,78054,,
1884,PCGS,MS,64,2212579,Carson City,1,10,10,0,0,6137,1847,180534,182575,32162,34983,111555,68583,26789,65083,,
1884,NGC,MS,64,2125880,Philadelphia,1,10,10,0,0,1591,1818,168879,206725,17065,29754,111563,80819,25422,77484,,
1882,PCGS,MS,65,2232108,Philadelphia,1,10,10,0,0,2812,2876,182872,224646,20452,38927,111563,75261,25393,78598,,
1891,NGC,MS,63,2248063,San Francisco,3,10,10,0,0,3292,1412,169232,185003,27713,34084,111565,70010,20114,64772,,
1882,PCGS,MS,65,2034637,Carson City,1,10,10,1.75,0,1571,1650,181823,224323,24783,33189,111567,85530,30166,83281,,
1881,PCGS-CAC,MS,67,2271484,Carson City,1,10,10,0,0,2661,2880,171529,214407,22257,29708,111589,78134,24405,80913,,
1881,PCGS-CAC,MS,67,2287094,Carson City,1,10,10,0,0,2661,2880,171529,214407,22257,29708,111589,78134,24405,80913,,
1880,PCGS,MS,63,2029155,San Francisco,1,9,9,0,0,5387,1554,207990,235374,42453,34479,111593,78019,28381,84388,,
1878,PCGS,MS,62,2097750,Carson City,1,10,10,0,0,3926,1183,193789,216953,35910,35328,111604,78331,27439,77583,,
1890,PCGS,MS,64,2254541,Carson City,1,10,10,0,0,2759,2319,177792,228181,24590,35173,111604,81338,29006,84433,,
1881,NGC,MS,65,2363357,San Francisco,1,10,10,0,0,3073,2518,173188,207982,24960,38953,111610,76063,20274,76522,,
1882,PCGS,MS,63,1883785,Carson City,2,10,10,0,0,4443,1294,193298,218991,36012,33371,111611,85114,33927,81446,,
1886,PCGS,MS,64,2272126,Philadelphia,3,9,10,3.25,0,2224,1892,178707,210154,24120,36365,111616,73128,28659,72083,,
1878,NGC,MS,64,2298746,San Francisco,1,9,9,0,0,1553,1277,170079,210626,22534,38698,111620,75366,24370,79934,,
1880,NGC-GSA,MS,61,2215112,Carson City,2,10,10,0,0,5425,3611,190974,223710,31726,39335,111644,86446,33082,77489,,
1886,NGC,AU,55,2363293,New Orleans,3,10,9,1.05,0.65,12082,14480,176094,249911,40369,61082,111669,92894,35953,101331,,
1879,PCGS-CAC,MS,65,2295082,San Francisco,1,10,10,0,0,1531,1053,187938,222649,20768,33330,111671,76577,26703,76736,,
1884,PCGS,MS,62,2099195,Carson City,1,9,8,0,0,5901,2840,201059,194887,43477,35441,111677,67083,29390,72911,,
1887,PCGS,MS,64,2455908,Philadelphia,3,10,10,4.3,0.35,3984,3604,174032,213710,33928,39564,111694,79800,24995,75843,,
1885,PCGS,MS,64,2288152,Carson City,1,10,10,0,0,2593,1419,167911,200535,30238,30852,111713,77190,23115,74942,,
1880,PCGS,MS,63,2049092,San Francisco,1,10,9,0,0,4051,1863,194332,228928,33416,36920,111716,74199,26935,83051,,
1884,PCGS-CAC,MS,64,2023540,Carson City,1,10,10,0,0,2875,1410,184244,224961,25601,36398,111726,85322,31937,80552,,
1880,PCGS,MS,61,2049141,Philadelphia,2,10,9,1.75,1.65,4653,2155,181811,226026,34936,38449,111732,84476,27221,84897,,
1878,NGC,MS,63,2151990,Philadelphia,3,9,10,3.6,0,5463,3091,202042,219341,44733,40002,111732,81881,33673,88028,,
1879,PCGS,MS,64,1883840,San Francisco,2,10,10,1.75,0.35,2490,788,182555,248823,24521,37987,111738,87853,25569,92026,,
1885,PCGS,MS,67,2076160,New Orleans,1,10,10,1.75,0.35,1456,2112,182400,235939,20930,39278,111740,88460,34307,82633,,
1904,PCGS,MS,62,2242979,New Orleans,4,8,9,3.6,3.6,4947,3795,177900,189001,35584,42085,111743,70781,29252,77632,,
1889,PCGS,MS,63,2291137,New Orleans,1,10,10,0,0,3014,2402,182979,226458,26966,36936,111743,77759,27369,81273,,
1878,NGC,MS,62,2283269,San Francisco,3,9,9,0,0,3778,2152,183488,202129,33189,39078,111749,70452,32370,80428,,
1878,PCGS,MS,63,2289116,San Francisco,2,10,10,0,0,1533,1144,183619,207621,23535,30542,111752,75679,25628,87081,,
1878,NGC,MS,63,2248529,San Francisco,3,10,9,0,0,3682,2923,190622,209061,30111,38145,111761,74604,25572,80272,,
1884,PCGS,MS,66,2275135,Carson City,3,10,10,1,0,5452,3269,167875,210775,32958,36705,111765,73714,27377,77222,,
1879,PCGS,MS,65,2084733,San Francisco,1,10,10,1.75,0,3576,1462,188656,233065,28770,35355,111766,84102,28890,84929,,
1880,NGC,MS,64,2194954,San Francisco,1,10,9,0,0,2068,719,189576,206132,22615,27872,111789,67799,26017,73239,,
1886,PCGS,MS,63,1863729,Philadelphia,2,9,9,0.35,0,3938,1787,213538,243269,32554,34747,111789,78429,31238,82755,,
1884,PCGS,MS,65,2048676,Carson City,1,10,10,0,0,2097,2584,180561,224056,22519,34218,111795,83746,29520,79159,,
1887,NGC,MS,63,2125873,Philadelphia,1,10,10,0,0,4017,2257,207542,207005,30161,34083,111802,68474,27517,72930,,
1890,PCGS,MS,62,2241137,San Francisco,2,10,10,0,0,6294,2931,184122,202768,32856,35239,111807,72557,21773,73495,,
1879,PCGS,MS,61,2177353,New Orleans,1,10,10,0,0,5200,2293,188655,222667,32495,35888,111807,79752,28836,82603,,
1891,PCGS,MS,64,2287663,New Orleans,2,10,10,0,0,1898,1602,181777,220915,23205,35710,111808,77959,28228,79049,,
1883,PCGS,MS,66,2087685,Carson City,1,10,10,1.75,0,1812,1865,184100,231908,23668,38808,111813,85601,29470,82428,,
1891,PCGS,MS,64,2054751,San Francisco,2,10,10,2.6,2.6,2377,2328,188791,226958,25407,39148,111816,86121,31426,80763,,
1880,NGC,MS,65,2065721,San Francisco,3,10,9,3.05,1.3,2916,2768,162844,209691,34806,43124,111819,82932,26950,84336,,
1891,PCGS,MS,63,2053652,Philadelphia,2,10,10,0.35,0.35,2623,1500,161676,226937,26032,35791,111826,89445,25032,82876,,
1891,PCGS,MS,63,1883813,Philadelphia,2,10,10,0.35,0.35,2623,1500,161676,226937,26032,35791,111826,89445,25032,82876,,
1883,PCGS,MS,65,2218525,Carson City,3,10,8,0,1,17661,9754,175488,206924,68200,54435,111834,50557,41177,61422,,
1884,PCGS,MS,66,2099197,Carson City,2,10,10,2.4,0.65,2341,1674,159737,200744,23422,32969,111835,80828,24957,76946,,
1897,NGC,MS,64,2397822,San Francisco,1,8,9,0,0,3751,1744,166442,162883,26637,33661,111844,67991,27294,70126,,
1881,PCGS,MS,66,2105706,San Francisco,2,10,10,0,0,2673,3080,200158,232791,26038,41809,111857,74630,27923,79883,,
1896,NGC-CAC,MS,64,2287579,Philadelphia,3,9,9,0,1,6437,3891,172913,186894,35574,40135,111864,65090,24442,76659,,
1891,PCGS,MS,62,2181400,Carson City,1,10,10,0,0,3290,1549,176828,222075,29037,37228,111877,89683,27656,78984,,
1879,PCGS,MS,66,2295085,San Francisco,2,10,10,0,0,2391,1731,188720,226098,23511,35218,111881,80719,28669,80767,,
1880,NGC,MS,65,2363340,San Francisco,1,10,10,0,0,1559,2451,161732,185461,19906,35130,111888,72278,22125,73872,,
1882,NGC-GSA,MS,63,2206406,Carson City,1,10,10,0,0,4316,2555,189283,214022,29362,33911,111893,80293,29456,78932,,
1879,PCGS-CAC,MS,66,2177354,San Francisco,2,10,10,0.35,0,1831,1960,172149,230540,21539,38656,111895,85074,24201,85299,,
1881,PCGS,MS,63,2272145,San Francisco,1,10,9,0,0,5885,2814,173884,162138,35970,32541,111910,49660,21835,72904,,
1880,NGC,MS,65,2443898,Carson City,2,10,10,1.75,0,1416,2268,169078,195438,20582,30923,111912,75385,32236,84549,,
1884,PCGS,MS,65,1867256,New Orleans,2,10,10,1.75,0,1631,1033,178082,207466,21504,29967,111913,74819,29423,83293,,
1883,NGC-GSA,MS,63,2206408,Carson City,2,10,10,0.35,0,2581,2151,153097,196581,23674,35047,111917,77741,22581,79149,,
1885,PCGS,MS,65,2277640,Carson City,1,10,10,0,0,2693,1648,167635,187916,22195,31071,111927,72983,30928,71926,,
1903,PCGS-CAC,MS,65,2182394,New Orleans,1,10,10,0,0,4634,2952,184055,207574,24457,35591,111936,73587,23045,75501,,
1878,PCGS,MS,63,2016037,San Francisco,1,9,9,0,0,3206,1633,198635,228219,31168,40565,111936,73944,32563,80166,,
1885,PCGS,MS,62,2298961,San Francisco,2,10,10,0,0,4411,3479,177367,216567,28885,37710,111964,80642,25394,76567,,
1878,NGC,MS,64,2280072,Philadelphia,3,9,9,1.35,2.95,6817,3975,204237,199752,44603,44057,111972,62598,33729,83460,,
1883,NGC-GSA,MS,64,2054752,Carson City,1,10,10,1.75,0,1686,1601,188968,234552,22601,36912,111976,86574,29694,85257,,
1887,PCGS,MS,65,2232113,Philadelphia,2,10,10,0,0,3050,1835,173470,200332,24402,33416,111983,71941,22206,77815,,
1883,PCGS-CAC,MS,66,2291778,Carson City,2,10,10,0,0,2269,1047,176620,184838,26400,33058,112013,61603,27888,75248,,
1885,NGC,MS,62,2298987,San Francisco,2,10,10,0,0,4995,3622,165501,210494,29905,39164,112018,79244,22260,75946,,
1881,PCGS,MS,64,2182943,Philadelphia,1,10,10,0,0,2050,1492,182680,222999,24248,30887,112020,82407,22105,77820,,
1883,NGC,MS,64,2177370,Philadelphia,2,10,10,0,0.35,3446,1919,174380,208192,20616,34591,112024,76114,25644,76272,,
1886,NGC-CAC,MS,64,2286263,Philadelphia,3,10,10,1,0.35,5356,2325,175883,143645,31523,30717,112034,45134,33210,59529,,
1891,PCGS-CAC,MS,64,2274131,Philadelphia,1,10,10,0,0,1411,1763,181568,220237,21007,36831,112036,76154,22506,72996,,
1880,PCGS,MS,64,1855321,San Francisco,2,10,10,1.75,0.65,3407,1045,184657,235843,30773,33809,112043,87113,30513,83477,,
1899,PCGS,MS,64,2218523,Philadelphia,2,10,10,0,0,2821,1741,180167,221207,22663,34070,112047,78034,21879,83004,,
1883,PCGS,MS,61,1886292,San Francisco,2,9,9,1.75,0.65,6452,1519,209319,230736,48409,36421,112056,74575,29161,85060,,
1900,PCGS,MS,65,2000500,New Orleans,3,8,9,3.25,3.25,2458,2934,178237,216220,32565,40585,112057,83866,29269,79800,,
1879,PCGS,MS,65,2084735,San Francisco,1,10,10,1.75,0,4014,1315,198494,241989,29765,35006,112061,87358,31905,87655,,
1883,PCGS,MS,65,2288150,Carson City,2,10,10,0,0,1513,780,182877,216149,18778,33961,112071,77233,26589,78962,,
1883,PCGS,MS,64,2016220,Carson City,1,10,10,1.75,0,2058,1622,192177,226757,28788,34196,112082,84621,30573,84915,,
1902,PCGS,MS,64,2287669,San Francisco,1,10,10,0,0,1345,1938,180719,206320,21891,30735,112090,72755,25157,76457,,
1891,PCGS,MS,62,2241139,Philadelphia,1,10,10,0,0,4658,1904,185781,208721,29848,32917,112094,70780,26929,74447,,
1884,PCGS,MS,65,2064167,Carson City,2,10,9,1.75,1.95,2484,3647,187873,249184,27637,47835,112094,89725,32895,87362,,
1898,PCGS,MS,65,2467927,Philadelphia,1,10,10,0,0,4066,3157,177178,191668,32855,37709,112102,73523,31598,84695,,
1882,PCGS,MS,65,2287687,Philadelphia,2,10,10,0,0,2392,2112,190263,230712,26594,37952,112110,77666,29956,73643,,
1879,PCGS,MS,63,2248051,New Orleans,1,10,10,0,0,2959,1913,186060,223401,25927,36118,112120,77870,25657,73676,,
1883,PCGS,MS,64,2247544,Carson City,2,10,10,0,0,3301,2099,178683,200116,27755,34204,112128,72949,29053,78415,,
1878,PCGS,MS,66,2291769,Carson City,2,10,10,0,0,3244,1353,184346,227736,25395,35827,112133,86886,29268,87278,,
1880,PCGS,MS,65,1854715,San Francisco,1,10,10,0,0,3179,963,201415,232516,32449,31789,112137,79152,30619,84241,,
1882,NGC,MS,65,2184471,Philadelphia,3,9,9,3.6,2.6,1473,1289,172613,227767,20690,34510,112140,90040,27527,82082,,
1880,PCGS,MS,63,2249071,New Orleans,2,10,10,0,0,7900,3252,192484,223422,40726,38634,112150,79338,27336,78568,,
1885,PCGS,MS,67,2252651,Carson City,1,10,10,0,0,1575,1428,174959,215677,19303,31722,112152,80204,27622,79737,,
1883,NGC,MS,66,2099203,Carson City,3,9,10,5,0.65,1493,1617,173294,228968,24785,35002,112166,87147,31428,85949,,
1880,PCGS-CAC,MS,68,2019114,San Francisco,1,10,10,0,0,1984,848,177893,225661,20171,31688,112179,79403,26432,79519,,
1884,PCGS,MS,65,2257071,Carson City,2,10,10,0,0,4166,1621,172135,184776,29805,34800,112183,70772,26334,74535,,
1884,NGC,MS,63,2260549,New Orleans,3,8,9,1,0,3863,3069,179257,210413,31512,36122,112184,81456,29061,80035,,
1880,PCGS,MS,64,2034638,Carson City,1,10,10,1.75,0,4150,1735,193078,216614,37849,38069,112191,72609,31221,84682,,
1882,PCGS,MS,65,2287710,Carson City,2,10,10,0,0,1970,1777,182306,211100,22852,36867,112197,74418,25661,79096,,
1881,NGC,MS,65,2218470,San Francisco,2,10,9,0,0,2973,3118,174435,200965,24981,35452,112204,75885,25623,75390,,
1888,NGC,MS,64,2092764,New Orleans,1,10,10,0,0,1751,2195,179772,216549,24561,34776,112205,84511,29767,76562,,
1891,PCGS,MS,63,2261054,Carson City,1,10,10,0,0,5205,1537,192856,204445,35382,33033,112206,72967,27217,76610,,
1891,PCGS,MS,63,2289173,Philadelphia,1,10,10,0,0,4060,1878,171802,184507,29675,32960,112221,68616,19256,64549,,
